Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
150597,-6.546803505,2.013045612,-4.021242248,0.662956786,-1.17742524,3.37171955,-5.243633194,-16.14124589,-3.379487745,-1.152861401,-0.077781192,1.257365836,-1.117584235,3.234408647,0.456187024,-1.969093574,1.574224729,2.04446145,1.837464507,1.775879933,-8.096317308,2.959484764,0.178938956,0.210393957,0.715768863,0.472748208,-1.431816597,0.194551027,248,0
152422,0.245469122,-2.986677728,-3.581119126,1.096619172,-0.06196318,-0.712299157,2.029743192,-0.580143281,-0.310298683,0.025908233,0.707327909,0.011811371,-1.672105025,1.56243859,-0.590313236,-0.452711852,-0.194270611,0.131937782,-0.074834733,1.628338704,0.883709466,0.420591016,-0.975332782,0.812849307,0.24801139,0.575674854,-0.320594528,0.06724814,962,0
137320,2.052213758,-0.37673042,-2.612067133,-0.688667514,2.423592343,3.334291212,-0.445786067,0.782232232,0.442142626,0.078006204,-0.080788048,0.409684858,-0.264884773,0.460243486,0.20597004,-0.330142065,-0.268075693,-1.004440533,0.083189136,-0.161649698,-0.254069263,-0.676693153,0.326084353,0.713402676,-0.15941068,0.297582097,-0.054301807,-0.070399267,1,0
147231,1.033388429,-2.700248422,-2.4508375,-0.430787024,-0.848674049,-0.788803249,0.634252684,-0.435596089,-0.707322447,0.716277564,0.435759033,-0.35224198,-0.908870844,0.524900326,-1.22925709,0.699335257,0.271295166,-1.04110408,1.109856853,1.139689164,0.572675603,0.294575219,-0.557033381,-0.278497029,0.055791069,-0.104897557,-0.180606652,0.016984851,625,0
146044,-1.087957987,0.775937416,1.285109781,-1.302591728,1.260154446,-0.57859123,1.164049594,-0.224805684,-0.428254848,-0.376417192,0.642772126,0.586948308,-0.043776254,0.014947501,-1.131967857,0.188830008,-0.930569141,-0.330467757,-0.067671227,0.03043646,-0.351426173,-0.795070668,-0.456970087,-0.38818725,0.588682326,0.22137518,-0.075623075,-0.15732743,0.99,0
50237,-0.792670951,-0.179725544,1.143292032,-1.405656928,-0.025412548,-0.399625662,0.198875544,-0.01449773,-1.623211811,0.495585263,0.291277691,-0.483253025,-0.523518556,0.338315582,0.122649674,-1.020571977,-0.447123365,1.88238225,0.036120972,-0.430444291,-0.303026247,-0.510982903,-0.010751221,-0.342161243,-0.028093306,1.042446852,-0.108594901,0.077518201,39.9,0
85037,1.202730729,-0.827093671,1.046068822,-0.720292112,-1.356671999,-0.03236271,-1.112907341,0.164894308,-0.765280208,0.698930601,1.881554308,0.51064493,0.74657025,-0.315810516,0.592569416,1.301057065,0.127052493,-0.936712981,0.061178419,0.174691192,0.503267601,1.349430001,-0.099853689,0.284778494,0.302327653,-0.055354094,0.047248751,0.021968047,49,0
62797,-1.009346741,1.158304348,1.49784732,-0.178678512,0.550515365,-0.183794257,0.998543776,-0.028929261,-0.449310415,-0.58754079,-0.804372485,-0.534365446,-0.74535008,0.303619971,0.705589255,0.022810239,-0.472654373,-0.325596868,-1.076474029,-0.233751459,0.104802295,0.160408608,-0.414546507,-0.30179629,0.626438848,-0.384466558,-0.225579415,0.057665852,21.5,0
31247,-0.984743819,1.791725268,-2.039802396,-1.275558861,4.116523407,2.223513848,1.115109268,0.713849566,-0.821359247,-2.169377281,0.678539545,-1.012366892,-0.618610917,-3.468561519,0.062836008,1.893195872,1.583299732,1.766357187,-2.040099768,0.072007208,-0.211237486,-0.758242476,-0.447216089,0.645212826,0.804165822,-0.589993427,0.178768209,0.24966115,7.99,0
38623,-0.263081408,-3.022307197,-0.048066659,0.992584106,-1.723014012,0.739236444,-0.0052185,0.125560194,-0.826988756,0.636105071,0.702524451,-0.116606776,-0.746911108,0.520552278,0.883444352,-0.866798254,-0.366644366,2.149209305,-1.636304133,0.964307583,0.372213772,-0.216624717,-0.73541653,-0.318243694,0.059272535,-0.243810526,-0.067561493,0.153343617,785,0
53239,1.314504869,-0.296137972,0.587523268,-0.04644016,-1.094072282,-1.13079358,-0.277661667,-0.307430578,-1.115630405,0.71442988,-0.068014598,0.510883638,1.268778519,-0.046095469,0.770476492,-1.378693531,-0.068572862,0.756240856,-1.065936626,-0.41231,-0.404125762,-0.681950453,0.113127794,0.721211789,0.22976216,0.368835599,-0.012302339,0.026734068,24.99,0
65008,1.158003951,-0.401871812,0.947990409,0.779996992,-1.01776719,-0.026549128,-0.715480476,0.200422898,1.232491873,-0.201755243,-1.515047276,-0.678688733,-1.629706226,-0.079246265,0.437678231,0.406869437,-0.267427429,0.163490382,0.164117726,-0.133446105,-0.128683538,-0.330872611,-0.040875806,-0.151335954,0.254773486,0.352347864,-0.001284567,0.023486184,39.99,0
58623,-1.998717975,-0.643600761,0.860203209,0.788987083,0.161587048,-1.060982602,-0.519479124,0.380092866,-0.54607429,0.20018596,1.092375411,0.079466112,-0.804560257,0.826377595,1.249855201,-0.065915513,0.222473333,0.714398745,2.144527663,-0.429132254,0.119842366,0.725498584,0.767601374,0.42090975,-0.315239342,1.304697521,-0.075136001,-0.061785828,1.3,0
47665,0.763361896,-0.970107448,-0.400766751,0.671563031,-0.244284697,0.152855099,0.288511798,-0.091846972,0.638132688,-0.324331116,-2.008335798,-0.31931291,-0.382562649,0.035549306,0.007610971,0.200357219,-0.417195348,-0.143104002,0.688836731,0.491202214,-0.156350964,-0.964107777,-0.408393445,-0.981543979,0.48716927,0.43245002,-0.092255857,0.0471163,302.55,0
44650,0.80467992,-1.571645498,-0.272308416,-0.443185104,-1.068214816,-0.25275957,-0.23748941,0.044440328,-0.718547211,0.643334578,1.051867406,-0.882539724,-2.262426977,0.527480961,-0.403064657,0.56923586,0.782828264,-1.288535476,0.673555888,0.445441037,0.371256723,0.389329575,-0.363977995,0.03603867,0.510193225,-0.075107512,-0.063269104,0.033674545,286.66,0
57170,-0.437911828,0.425199672,1.222669013,0.713966222,0.483389453,0.906117445,0.119980194,0.412768792,-0.389204624,-0.028339151,0.047112721,-0.718112619,-1.511201309,0.672163732,1.301473086,0.136175998,-0.484398719,1.145522776,0.940615157,0.093566141,0.306188845,0.763020816,-0.214892215,-1.180206286,-0.173896899,-0.077014441,0.16343228,0.131637591,46.9,0
148165,1.865756377,-0.40149651,-2.249758858,0.125692312,0.597663995,-0.099818759,0.069743553,-0.016902972,0.953593642,-0.700735646,-0.084980548,0.19966776,-0.671655182,-1.163893305,-0.595299083,0.562240774,0.429828525,0.972325277,0.831817859,0.028585436,-0.224638047,-0.670001793,-0.07205719,-1.574640541,0.012751017,-0.026318651,-0.033156386,-0.02939655,113.18,0
50206,1.109244715,-0.324127255,1.316773198,0.908062312,-1.20849491,-0.05650427,-0.801306396,0.281647228,1.147632093,-0.238786877,-0.49384339,-0.220835308,-1.638285254,-0.038920168,0.604548938,-0.1488633,0.31424185,-0.593360575,-0.511533735,-0.240456448,-0.05965834,-0.028808522,0.11841909,0.404922384,0.082905252,0.331009276,0.022807561,0.024225237,11.5,0
82208,-1.384269818,0.587016282,0.434929752,0.070602741,0.643751843,-0.767298072,0.198958304,0.365638999,-0.4278061,-0.600520124,-1.150649859,-0.049573963,0.739171272,-0.295662849,0.947330259,0.794491905,-0.22461934,0.192396484,0.337684651,-0.07083461,-0.320065091,-0.784229557,0.604206511,-0.642419863,0.165631136,0.150186644,0.090777071,-0.056736696,10.02,0
45649,1.152205892,-0.288847399,0.094477614,0.353746305,-0.460088844,-0.42065418,-0.003010271,-0.058635565,-1.55865736,0.917317381,1.546479622,0.719737139,-0.104985067,0.704410185,0.12722853,-1.737303823,0.051410957,0.689376967,-1.020335838,-0.476806267,-0.565199551,-1.322792523,0.161206793,0.124659562,0.237724932,-0.666594576,0.02358384,0.023330507,65,0
97457,-0.408712296,0.081783095,1.529714621,-2.002816942,-0.320736332,-0.047980765,-0.355669012,0.145698094,0.508518089,-1.050378802,1.617446719,-2.855268464,2.002733023,-0.526151709,-1.58435707,2.349322773,0.977845648,0.519547862,-0.252371869,0.106307685,0.156185353,0.587721923,-0.15283928,-0.561928687,-0.372332992,-0.380555208,0.131829279,0.165135763,39,0
82292,-1.23112689,1.030746502,1.485101096,0.337202218,0.011205665,-0.21759652,0.478707564,0.591773746,-0.329767716,-1.101072833,-1.165503442,-0.466150266,-1.751902843,0.546447355,-0.542856083,-0.377808394,0.306297679,-0.650280801,-0.859013417,-0.336649224,-0.012242617,-0.158153397,-0.266771034,0.027163613,0.650024593,-0.390234306,-0.082120936,-0.022128775,21.9,0
142879,-9.443594741,8.436662786,-6.767242676,-2.673059068,-2.409203288,-2.164729775,-1.245029488,3.033991305,4.652685929,7.816468502,-1.440622041,0.653547745,-0.974172304,0.90416296,0.225461638,-0.464469498,0.578090502,-0.518584898,-1.176699853,3.290611068,-0.402560672,0.015660868,0.610060442,0.553283741,1.488089416,0.225569497,2.850755726,1.779553681,3.47,0
70670,1.17553608,-0.272378711,1.092702742,0.66614952,-0.89318087,0.253308412,-0.745543621,0.275605055,0.889012104,-0.13186653,0.461585527,0.907282942,-0.509936962,-0.258456388,-1.019904684,0.198641557,-0.287465793,0.144785832,0.645251171,-0.13095252,-0.191271655,-0.328568492,0.015315266,0.04358056,0.257554501,0.379542494,0.003596727,0.007856559,1,0
84787,-1.503951009,0.103248991,2.584240741,-0.733873432,-0.878092242,0.37373679,-0.569501472,0.320730793,-0.78011648,0.80523476,1.261119403,0.441931048,0.302629555,-0.463964557,0.459889396,-0.732568278,-0.690502465,1.951878153,-2.227785501,-0.652199453,-0.03805326,0.4863292,0.072556409,0.181816137,0.310491692,-0.352328939,-0.194367702,0.098600241,11.83,0
267,-0.071003726,2.114930867,-3.597858245,0.159330037,3.543995415,2.366976359,0.727397877,0.335814437,0.772950206,0.834859178,1.22942916,-0.986304485,-0.344604915,-4.143154095,1.41231336,0.896138453,2.076124658,1.831926309,-0.181220765,0.997323197,-0.45545199,-0.530552332,0.046281633,0.635140157,-0.093466377,-0.418992932,0.463129147,-0.139101654,2.28,0
76256,1.277734323,0.165036608,0.129897734,0.375859576,0.094335848,-0.049038942,-0.05121911,0.000537294,0.135162871,-0.101148089,-0.785269135,0.050332209,0.202286775,0.264840295,1.371253191,0.265941356,-0.435721576,-0.688547519,-0.159436799,-0.115049862,-0.288235768,-0.80355325,0.066038324,-0.778383068,0.248729456,0.177182118,-0.015068292,0.00643428,0.89,0
7469,-1.705452468,-1.6122799,1.276509303,-0.531531361,-0.746863471,1.005209283,1.164209368,0.163858701,1.872775132,-1.824897769,-0.767304574,-2.998288185,1.204809067,1.023482169,-0.685459526,0.408373779,0.308679362,0.153156428,-0.630108826,1.054325502,0.135348117,-0.277979511,1.133733664,-0.998679257,-0.284161027,0.827575925,-0.140654378,0.159291914,500,0
80134,-0.86968344,1.417542962,0.824971813,0.669685018,0.963211982,1.206219839,-0.766700023,-2.41845724,-1.365455947,-0.579689811,0.570259052,1.084317856,1.043732936,0.667299343,0.76760263,-0.056282503,-0.340109977,0.435083477,0.959701,0.752464101,-1.176925172,0.697868908,-0.496966625,-1.104944416,0.513643261,-0.084238045,0.021996363,0.003802066,3.02,0
81739,-1.897449694,1.977980489,0.87957026,1.91799284,-0.657766363,-0.553690857,-0.116615135,0.986445298,-1.361203353,0.08760598,-1.184852456,-0.60499338,-1.00747951,1.064600141,0.412752146,0.956856676,-0.176017672,-0.078404861,-0.713741843,-0.458120231,-0.044357096,-0.678156462,0.116624763,0.304811471,-0.314588601,-0.371510614,-0.856330372,-0.306815114,10.11,0
117737,2.050838293,-0.871776606,-1.330676719,-2.006061652,-0.64316052,-1.139118493,-0.33068526,-0.157857185,2.612996133,-1.262559796,-0.875148445,0.162422088,-1.384948288,0.467519058,1.459534287,-0.886160203,-0.103161087,0.277960843,1.041902254,-0.215812617,0.036888496,0.251955834,0.138726752,0.714075663,0.064822151,-0.888939502,0.038201156,-0.035139609,35.39,0
67999,-0.71683736,1.320736974,0.796025309,2.239580868,0.201657584,-0.366198051,1.744441763,-0.663676596,-1.122322555,1.158947884,-0.658273916,-0.94290695,-0.734457557,0.24795866,0.44605604,-0.071388028,-0.372862806,-0.211944786,-0.074141862,-0.261594928,0.064784677,0.356061445,-0.113688615,0.394814809,-0.488931794,-0.042534577,-0.477030733,-0.026578068,122.19,0
31808,0.735974039,-1.180045263,0.851688162,0.453982645,-1.48772473,-0.307633232,-0.363232728,0.022013068,1.260305239,-0.550453655,-0.888879901,0.291309427,-0.531636386,-0.390410058,-0.211062546,-0.060509095,0.181610692,-0.519625953,0.392690227,0.388410676,-0.091456259,-0.588630755,-0.130420733,0.464360512,0.028058034,0.91806683,-0.0838364,0.056034736,254.62,0
75605,-0.681116955,1.062599962,1.315498597,-0.850384564,1.040052252,-0.297786064,1.27425057,-0.480999458,0.015004195,-0.226118053,-0.272735264,0.146827786,0.929425167,-1.127912081,0.533117102,0.359040517,-0.560094241,-0.685758826,-1.20007497,0.136718868,-0.291775443,-0.476523324,-0.12319116,-0.499867047,-0.427190608,-0.160279919,-0.258193827,-0.229845784,8.99,0
62378,-0.616877378,-0.319160128,0.008284121,-1.316676135,-0.630837601,-0.664870725,-0.309131158,-2.758763177,-0.126345417,-1.395458513,0.848738241,0.638253933,-1.811439539,0.992301797,-1.707924457,0.78869397,-0.580785775,-0.355044712,-1.475376108,0.793921746,-1.108362148,0.182417299,-0.195527605,0.593831185,0.2745017,1.07142928,-0.095515333,0.2832589,258,0
29521,-1.630706112,-0.83573611,0.431295772,-1.561848781,-0.237085101,-1.019618422,-0.025129194,0.444390279,-1.633996542,0.080434196,0.68296743,-0.250623775,-0.130004744,0.38217879,-0.686920228,1.598401137,-0.169730695,-0.54008994,0.266133938,0.655960029,0.524464067,0.736646557,0.140478441,0.017542334,0.012169444,-0.331447701,0.192016146,-0.016518592,154.9,0
50197,-0.590836122,0.544828264,1.466298734,-0.208879928,0.799165716,0.632549268,0.577025456,0.147565895,-0.044294167,-0.118665575,0.329086756,0.310549363,-0.548102584,-0.129533137,-0.724964496,-0.33012262,-0.305000406,-0.171346281,0.65200397,0.189467021,-0.20645459,-0.224942139,-0.238633478,-0.821662584,-0.036455982,0.277824122,0.157157896,-0.069487204,11.38,0
45670,1.145475126,0.104939118,0.102362489,0.504609189,-0.346255081,-1.059244945,0.324694915,-0.155046041,-0.342183224,0.118098503,1.53572489,0.607230491,-0.900552489,0.862309335,0.139503481,0.207006095,-0.377793543,-0.344589289,0.313274297,-0.067073847,-0.302994949,-1.07931284,0.132896588,0.502813793,0.185566839,0.106817568,-0.080589451,0.006780642,47.95,0
164663,1.984912922,-0.080748785,-1.046420714,0.353967557,-0.08873001,-0.951394888,0.151127938,-0.202543342,0.471931439,0.063402265,1.042042694,1.305885539,-0.022796149,0.534229424,-0.543170066,-0.179863282,-0.523578383,-0.204684399,0.43202486,-0.226622705,-0.19364988,-0.443627602,0.286259399,0.045910975,-0.157942292,-0.60996195,-0.014828465,-0.057287936,9.99,0
46773,-0.41456008,-2.264699627,-0.75048671,1.982535912,-0.698137675,-0.060202381,1.424187299,-0.380214539,-0.225376112,-0.471669803,-0.208211226,1.053934195,1.169806416,0.233748458,0.218210834,-0.613640837,0.123946533,-0.860047503,-0.762318076,1.575651693,0.511602507,-0.169512436,-0.866801086,0.177598601,0.499820376,-0.324436017,-0.124382704,0.15827798,838,0
106325,1.862594619,-0.119764389,-1.736639846,0.619736809,0.306230397,-0.747560778,0.099353898,-0.29304401,2.292817067,-1.257507697,0.342888363,-2.259333435,1.577978668,-0.01695633,-0.807740814,0.020995178,1.747504564,0.374787255,-0.052424232,-0.003992307,-0.353774604,-0.753353008,0.136979876,0.490216576,-0.085941298,-0.166071963,-0.055936208,-0.005501118,103,0
133741,1.88408397,-0.573643463,-1.027764328,0.452845539,0.398539269,1.397719964,-0.605758643,0.415778446,1.608726732,-0.40209955,-0.882250118,0.732845664,-0.450634427,-0.217920586,-0.293853654,-1.791695574,0.983855447,-1.578677551,-0.843895206,-0.36388062,0.308863411,1.46380037,0.019252915,-0.267505452,0.212666275,0.14019756,0.070571605,-0.06321996,2.1,0
137299,-0.233471958,0.768341989,-0.575131771,-0.683742171,1.353093768,-0.404463688,0.844334072,-0.013230445,-0.295679762,-0.561628557,0.816075939,0.80776236,0.663343264,-1.016651064,-0.959766982,0.600589743,-0.065932738,0.315674366,0.218049763,0.024580223,-0.309412544,-0.70797619,0.29699668,0.189087837,-0.327689288,0.112825924,0.126181938,0.038461604,4.27,0
75883,-0.419618036,0.947912317,0.484839948,0.858661259,-0.289066176,-0.222020661,0.495107634,0.416753529,-0.930652991,-0.25808586,0.723306059,0.516041163,-0.145301963,0.854803648,0.333269729,0.170108368,-0.403344681,0.779893254,0.738430559,0.034214192,0.245963153,0.449044301,0.072359228,-0.001778509,-0.096886361,-0.326687788,-0.075886865,-0.026679914,85.25,0
49374,-0.761135412,1.831422564,1.927578634,2.944629479,0.418709752,0.247644604,0.763557688,-0.421969833,-1.412640572,1.597553203,-0.38919148,0.055949761,1.803186023,-0.394111616,1.590016137,-0.466620925,-0.064066505,0.106699286,1.568431571,0.490389607,0.081477939,0.449382897,-0.428666933,0.089684512,0.253274877,0.410753398,-0.348532024,-0.086752063,2.28,0
69624,0.836922087,-0.526698723,0.179966981,0.514189975,0.34450209,1.863983294,-0.364329488,0.628319335,0.256056472,-0.249646633,1.636480674,1.227946251,-0.507146502,0.326661077,0.256783465,-1.225689334,0.89086675,-1.988263655,-0.947762559,-0.060983578,-0.027679362,-0.020667477,0.006386042,-1.305593685,0.104272868,0.391140851,0.023870515,0.000859708,104.34,0
43444,1.241398274,0.369537847,0.092514686,1.126917025,-0.175009431,-1.076131866,0.35954626,-0.262188229,-0.064811962,0.032132604,-0.463730023,-0.04080798,-0.49318185,0.566971315,0.828726541,-0.05742118,-0.333539817,-0.24563046,-0.279468823,-0.163166586,-0.030593949,-0.083214384,-0.095611232,0.376530248,0.71079835,-0.357287693,-0.001047467,0.017115138,11.87,0
60057,-0.66745596,0.084303496,-0.109306465,0.182565725,2.993705703,3.33393948,-0.158850886,0.910031772,-0.830048855,-0.037741106,-0.292633269,-0.330225752,0.040295368,0.477222476,1.448818757,-0.020815995,-0.5980131,0.71101003,1.014877914,0.422221908,0.20850426,0.258251567,-0.035381482,1.008554598,0.058587984,-0.195656276,0.130904292,0.157681415,49.95,0
43330,-1.510307913,0.780683602,2.085747356,3.123132828,0.589556504,1.301680936,-1.30099101,-2.345333108,0.148722209,1.063008244,-1.88035726,0.310971711,0.954298638,-1.106462804,-0.78601584,-0.555324333,0.335236557,0.185637688,1.543806293,-0.644864027,2.229818198,-0.046062092,-0.341323962,-0.370869344,-0.201199298,0.423963954,0.210998182,-0.058616393,0,0
67595,-1.011865282,0.23009907,1.620768129,-1.545327129,-1.348156782,0.439547885,-1.070714928,0.608266395,0.578900723,0.833935873,0.075322281,0.885114247,0.862960402,-1.621535407,-2.957591246,0.949087578,0.165274244,-0.816029932,0.638267654,0.342906876,0.263729361,1.357103788,-0.050517884,0.08821502,-0.830844782,-0.416047858,0.34674677,0.109249057,2,0
108527,-0.241931077,0.757268245,1.010250114,-0.159796456,-0.236025722,-0.767386861,0.347392285,-0.455743046,-0.616392028,0.547037838,0.471003493,-4.054539876,1.155283882,1.749598369,0.984337279,-0.30497652,2.029009759,-0.930517445,3.327677692,0.324686487,-0.064600353,-0.074882023,-0.291047407,0.001499514,0.295097212,0.195234241,-0.2378344,0.05977586,9.99,0
140672,-1.989073125,-2.056833246,-0.345717374,-2.161526822,0.082885643,2.070708049,0.867738768,0.312229441,-0.392549857,0.103511145,0.550192716,-0.21332216,-0.333282253,-0.503921159,-0.903635592,0.88497047,0.248732413,-2.289418548,-0.252418947,-0.479396912,-0.242150169,0.044586159,0.964669171,-0.972535641,-0.992392974,-0.683414392,0.535476584,0.338149385,403.8,0
120632,-0.200921647,0.759601284,0.763100175,0.004305553,0.429689012,-0.825805113,0.872799792,-0.165702946,-0.365079089,-0.422058765,-1.146641313,-0.617453311,-0.944768842,0.460847273,0.425115352,-0.487248267,0.074654423,-0.391241167,1.261236848,-0.004262781,-0.220313061,-0.626033242,-0.053002759,-0.122142098,-0.433065682,0.37227143,0.079473777,0.139746901,8.99,0
155239,2.11982783,-0.020886738,-2.253591251,0.097871391,0.840272096,-0.616855793,0.492699261,-0.246313331,0.03630118,0.356652121,0.317788324,0.351249362,-0.880812088,0.891911152,-0.881672145,-0.262943406,-0.481296524,-0.011802433,0.601626534,-0.240885172,0.105919374,0.4106004,-0.052532409,0.342732095,0.400994201,0.690069923,-0.12708653,-0.094509857,0.76,0
142869,1.896828304,-0.168843747,-1.772661729,0.520008877,0.218424399,-0.924376867,0.259487996,-0.228095244,0.577794588,-0.399774227,-0.588437542,-0.171375767,-0.606685845,-0.685174707,0.282146366,0.329371521,0.551766544,-0.241189989,-0.009614481,-0.022467506,-0.312077638,-1.027012782,0.282804735,0.624865649,-0.32687909,0.158096799,-0.083603713,-0.015481166,89.99,0
154650,-0.63430835,0.798978912,0.788486092,0.894271792,0.5236038,2.020670415,-0.081195781,1.086455993,-0.221017649,-0.682098861,0.474056545,1.258309032,-0.283313511,0.319043475,-0.912154098,-1.402504255,0.955073765,-1.36070985,0.487391118,-0.221067791,-0.24094876,-0.501537814,0.285821332,-1.490477457,-0.997505221,-0.905718165,0.181421834,0.127815391,33,0
66140,0.145928741,0.627530917,0.979141813,-0.298207944,-0.417766935,0.09261883,-0.688542442,-1.671721612,0.142937653,-0.249199227,-0.893976244,0.311714144,1.102983143,-0.043256938,1.572293559,0.436237389,-0.424514269,0.170763377,0.736056653,-0.166698598,1.567186449,-0.32791683,-0.183536046,-0.346756674,0.679071799,1.304142133,0.141021205,0.20787875,5.49,0
138799,-0.878858212,0.645186295,-0.272966138,-1.19302209,3.076594393,3.633349899,0.212885131,0.936579971,-0.637943406,-0.248732547,-0.015061608,-0.150352325,-0.296626978,0.409499654,0.903805846,-0.664959245,0.048666215,-0.693603969,1.146519069,0.245193381,-0.32447588,-0.929600873,-0.257519298,0.718631798,0.427935656,0.52981401,0.140374219,0.104935411,8.7,0
128028,1.842621468,-0.456923827,-1.201500934,1.128716778,0.847637778,2.07852957,-0.552045765,0.688199835,1.157288671,0.077832772,-0.072168426,0.446516284,-2.08560595,0.33805177,-1.401546072,-1.207067784,0.569216293,-1.268070849,-0.197208953,-0.455390918,-0.277626846,-0.451334,0.278117771,-1.027763459,-0.13555228,-0.731753646,0.067593032,-0.0680278,7,0
154419,-2.497494725,1.866957681,1.239862808,0.503406364,-0.194457296,1.123490831,-0.719721736,-2.904023834,0.379585831,0.820762238,0.280613782,0.00260395,-1.398769352,0.30996851,0.345008294,0.175259328,-0.284071994,0.767425314,1.014585756,-0.690115324,2.749724267,-1.674391196,0.245958525,-0.618381072,0.411848592,-0.642669916,0.237712777,0.2973754,39.4,0
51548,-0.627150669,1.302519571,1.469510745,2.887708648,-0.442976951,0.038532046,-0.04498774,0.576159222,-1.733375346,0.844079691,1.419704356,1.149290202,1.273447269,0.456225229,0.483854319,0.417588974,-0.205938075,0.371217737,0.859009612,0.337095473,0.019757897,-0.084988231,0.298954172,0.51380731,-0.782967572,-0.13356679,0.25129493,0.077180869,43.92,0
115531,1.788454898,-1.512669258,-1.261366997,-0.83691281,-0.824608217,-0.374895296,-0.516039411,-0.073484925,-0.38781078,0.864499396,0.841848856,-0.139292748,-0.541398216,0.113195596,-0.639966362,1.138780303,0.048630967,-0.867211168,0.859955447,0.344578308,0.349052085,0.5330165,0.016111217,0.782666942,-0.163608465,-0.236491532,-0.065482403,-0.027253157,203.69,0
74561,1.261290027,-1.141467195,-0.528013145,-2.410667515,-0.573702782,-0.041056127,-0.493942341,0.060393069,0.031474967,-0.073728426,0.427694893,0.139056235,-0.665917891,0.630994432,1.283853915,-1.672679575,-0.208107766,1.562709258,0.378467634,-0.356839815,-0.507740484,-1.16472548,-0.07117668,-1.197132089,0.288636545,-0.054444823,0.003368428,0.006802687,95.84,0
131277,-0.93133048,1.327085006,-1.748439339,0.873902287,0.495988437,-0.707748124,0.920680379,0.549588711,-1.256626686,0.058514886,0.108968041,0.474500691,-0.375455622,1.645542662,-0.371856941,-0.325117419,-0.184373048,0.550053311,0.871036883,-0.228850599,0.372393496,1.019536298,0.163802837,-0.46528248,-0.68775033,-0.505384853,0.233579384,0.041630063,67.2,0
164228,-0.759276715,-1.331021646,0.151622682,-0.726884984,-1.80684105,0.060064828,1.927608379,-0.31624149,-1.185974311,-0.170675633,-1.283544895,-0.48044699,0.371455068,-0.094104519,-0.022458674,-1.470964281,-0.12198087,1.389633254,-0.62413882,0.639170337,0.065041871,-0.130863007,1.303164463,-0.013308229,-0.922725329,0.461668491,0.025035599,0.262370066,519.04,0
9785,-4.664595872,-2.930166006,1.077326683,-0.310897588,1.786253803,-1.6013682,0.236424907,-0.59420809,2.195613285,0.420560149,2.101655588,-2.337002531,1.340210397,0.944106116,-0.349434014,1.141628542,-0.643179294,0.427542112,0.053037896,-2.455583323,-1.189825803,0.098449175,2.415331787,0.004202041,0.428560928,0.82110092,0.652686908,-0.168781139,12.14,0
148641,2.010218246,-0.354751746,-0.56414157,0.287969609,-0.365262202,-0.171847823,-0.547847567,0.055799562,1.371925013,-0.154505233,-1.198354355,0.090996828,-0.384989128,0.041593855,0.779075219,0.335608,-0.646748355,0.009665954,0.055329074,-0.217031614,-0.210895351,-0.525003766,0.374636165,0.412207262,-0.388288817,-0.637753533,0.025653333,-0.027424013,9.99,0
127760,-1.198208285,-0.668950089,0.590935946,-2.37631169,-0.384185534,0.714694226,-0.632027018,-2.440855623,0.254436638,-2.12564207,0.42981233,0.750586654,-0.769573232,0.688562238,-0.201510689,1.347719308,-1.183354462,0.318320401,-1.009956995,1.174205352,-1.31246027,-0.732814452,-0.481576726,0.215953115,1.164519632,0.316264287,-0.168654557,0.198072857,349.6,0
36421,1.404192663,-1.172687419,0.771916052,-1.348630378,-1.637508962,-0.312745582,-1.262281461,-0.036842736,-1.677118659,1.356092726,-0.209608354,-0.559378491,1.063976809,-0.561582854,1.041583321,-0.461675244,0.624612194,-0.196708136,-0.811891774,-0.265065008,-0.011104571,0.381144612,-6.23e-05,0.093603639,0.274607372,-0.078534672,0.066514055,0.029669681,39,0
154357,0.11912185,0.727972776,-1.682857383,-1.551244996,3.116043542,3.218646924,0.369481921,0.919012826,-0.16211425,-0.804653358,0.137387631,-0.15787288,-0.429083415,-0.752377033,0.15523493,0.215769551,0.351901673,-0.375271079,-0.399628059,0.048054195,-0.334724464,-0.906009242,0.113522376,0.592762743,-0.423457105,0.164114006,0.245157691,0.071108052,3.56,0
38055,-1.187319074,0.870326819,1.555242464,-0.002208713,0.529434955,-0.725188569,1.396480298,-0.754089168,0.807774485,1.125372055,-0.345990114,0.387646517,0.737023491,-1.171570779,-0.466758314,-0.857780064,-0.322468321,-0.7604707,0.309800261,0.647224848,-0.373981841,0.119111642,-0.04618403,0.452132454,0.129945517,0.243143566,0.148938843,-0.17793937,17.28,0
31427,-0.149226139,-0.047964865,1.218705939,-2.374711947,-0.343299135,-0.607565151,0.662178722,-0.364647329,-0.776622198,-0.270675407,1.100179599,0.976358922,1.150105907,-0.081566911,0.519512525,-2.045135384,-0.465689629,2.069495789,0.287881847,-0.202299599,-0.175814195,0.174345405,-0.228787108,0.001580031,0.261948581,-0.663976073,-0.053049193,-0.165561306,53.05,0
153524,-0.904226741,0.052838761,1.578641196,-2.070858129,-1.063340858,0.352592155,-0.981055479,0.753031818,0.161220536,-0.418567826,-1.832235126,-0.400968971,0.118744088,-1.132185911,-1.758938391,1.231359793,0.307145568,-1.121884017,0.186770805,0.002382329,0.209224911,0.71493915,-0.079673664,0.6887499,-0.214670846,-0.32718129,0.168056773,0.156674312,6.21,0
